"","species","avgbrood","avgsire","pmult","mean.q","sd.q","q2.5","q97.5","mean.nsires","sd.nsires","nsires2.5","nsires97.5","mean.nmates","sd.nmates","nmates2.5","nmates97.5","mean.estM","sd.estM","estM2.5","estM97.5","mean.est.pmult","sd.est.pmult","est.pmult2.5","est.pmult97.5","mean.avgR","sd.avgR","avgR2.5","avgR97.5","mean.avgM","sd.avgM","avgM2.5","avgM97.5","pred_pmult","pred_pmult_lcl","pred_pmult_ucl","resid_pmult","resid_pmult_lcl","resid_pmult_ucl"
"21","Brown skua, Catharacta lonnbergi",1.73076923076923,1.07692307692308,0.0769230769230769,0.598287132797905,0.0209182087364755,0.557826286071116,0.639069114588567,1.24615384615385,0.512333200228599,1,3,3.23814461538462,1.62971767559767,2,7,2.0854274324836,0.861036582155639,1.56996224625413,4.94835009651717,0.33041172917731,0.017783299433652,0.296971461423097,0.366101691651302,1.30485099334571,0.0150636381797586,1.2763293119473,1.33487463755825,1.80222123794879,0.0633173698683932,1.68514336296366,1.93057068807329,0.320603897189283,0.283607434515569,0.359385569041899,0.243680820266206,0.206684357592492,0.282462492118822
"22","South polar skua, Catharacta maccormicki",1.07692307692308,1,0,0.675229211092809,0.0308814561979447,0.61263342490251,0.733751935379412,1.16153846153846,0.477233333374276,1,3,2.83801384615384,1.36691018786454,2,7,1.72385489093024,0.713502156455215,1.36563404122666,4.3087081963965,0.0504521882227035,0.00480009555535083,0.0414838924539314,0.060307841025478,1.0357030809147,0.00237838306804278,1.03105617472796,1.04038561064661,1.48411348225783,0.0686968470818285,1.36285841590665,1.63229748713388,0.106396159937636,0.0880143315388229,0.126871082396528,0.106396159937636,0.0880143315388229,0.126871082396528
"23","Dusky antbird, Cercomacra tyrannina",1.66666666666667,1,0,0.656217028795716,0.0349201631763109,0.585623919783687,0.723221026878287,1.34444444444444,0.580442895206542,1,3,3.29082666666667,1.61458576450473,2,7,2.05467481479092,0.895294460434376,1.39372020649964,4.59427945439657,0.355580441960072,0.0316242959951968,0.295169012751284,0.41987937323809,1.31633793815891,0.0248122842516348,1.26810496812873,1.36593356962472,1.5282705233982,0.0826641130338345,1.38270316137649,1.70758052503533,0.302952760400536,0.267398850129075,0.340335305841793,0.302952760400536,0.267398850129075,0.340335305841793
"24","Kentish plover, Charadrius alexandrinus",2.61538461538462,1.01538461538462,0.0153846153846154,0.492182044860336,0.0117719591750747,0.469077800124988,0.515130039454399,1.37230769230769,0.634764133970641,1,3,3.96094569230769,2.24556664047866,2,10,2.78980976646485,1.29253391877874,1.94831555131638,6.1745327970672,0.481046273755085,0.0134618747489598,0.454734818391128,0.507396205967176,1.55093782371463,0.0178424519964169,1.51631225160059,1.5861119625572,2.06420902003005,0.0494720575006198,1.97112289810995,2.16464009832675,0.486575958178337,0.438726688521174,0.535253654518259,0.471191342793722,0.423342073136559,0.519869039133644
"25","Ringed plover, Charadrius hiaticula",2.77777777777778,1,0,0.476157857278596,0.0213052430609467,0.434332317372553,0.517093625380059,1.44444444444444,0.643102228794541,1,3,4.23660833333333,2.37701941562869,2,10,3.03965139445272,1.36159242760942,1.9490968741336,6.46052378497919,0.49766273614731,0.0251274714500757,0.448559975371088,0.546143454978337,1.58634143170757,0.0353248108497083,1.51841046021299,1.65554140063406,2.10437404231342,0.0947427631006253,1.93388576412776,2.30238451071717,0.504570493414177,0.455928675473397,0.553871100218173,0.504570493414177,0.455928675473397,0.553871100218173
"26","Semipalmated plover, Charadrius semipalmatus",3.54166666666667,1,0,0.379917079346903,0.0165093528814972,0.347723695299235,0.413067956976595,1.39583333333333,0.649986780575874,1,3,4.78482583333333,3.01628698935638,2,13,3.68101212903155,1.72323858650997,2.44101052326219,8.16033528521742,0.510484676781317,0.0222473708467467,0.466917047878943,0.55495371749697,1.64944699685236,0.0366117737040084,1.57923879933135,1.72416093814905,2.63714301781365,0.115061422623239,2.42090915848439,2.8758465867455,0.5636514476879,0.517886270542408,0.609615802356527,0.5636514476879,0.517886270542408,0.609615802356527
"27","Ross's goose, Chen rossii",3.45833333333333,1.08333333333333,0.0833333333333333,0.432695678964942,0.0171542671727214,0.398718027077501,0.465977126557788,1.5,0.707106928500506,1,3,4.65106541666667,2.75527235248285,2,12,3.47211134846836,1.64388881667398,2.16083064316242,7.23967563228227,0.567636152583051,0.0223886492767363,0.523024015674955,0.610806299996477,1.74207178432976,0.0392124130776607,1.66569690453504,1.81934256742045,2.50763597389381,0.099844074361892,2.32486375805885,2.71704126667154,0.558842080494564,0.512543539272559,0.605369748073069,0.475508747161231,0.429210205939225,0.522036414739736
"28","Black vulture, Coragyps atratus",2.25,1,0,0.515599684082671,0.0243204716151326,0.468861316500445,0.56348448195026,1.3625,0.617328104158348,1,3,3.82707125,2.11876106560915,2,9,2.64846519867543,1.2078766863836,1.78600471957391,5.940652679187,0.417378782398651,0.0251322065721112,0.369913604001224,0.467712296849522,1.44293226959692,0.0284165870518567,1.38960122106547,1.50019192693233,1.94382766875261,0.092191929951973,1.77467176503291,2.13282684061584,0.435630191140451,0.390230513203471,0.482324703905657,0.435630191140451,0.390230513203471,0.482324703905657
"29","White-winged chough, Corcorax melanorhamphos",2.42857142857143,1,0,0.500292862403758,0.0183074102241445,0.464600479130173,0.53535990649368,1.34285714285714,0.600849845717853,1,3,3.8507225,2.14962995646854,2,9,2.68774892794983,1.20746088200076,1.87479898595973,6.0520554871404,0.446441240290784,0.0199364875236868,0.407956375406015,0.484985118568892,1.49197914796086,0.0243757277859964,1.44529532225794,1.53945633573225,2.00151515911157,0.073499819780307,1.86790229965035,2.15238693225813,0.463730952412091,0.41678632314814,0.511754173794331,0.463730952412091,0.41678632314814,0.511754173794331
"30","Eurasian jackdaw, Corvus monedula",3.7,1,0,0.434034379506634,0.0102964171283363,0.413555786585397,0.454261122748998,1.42285714285714,0.628870103850722,1,3,4.43599771428571,2.57878250902805,2,11,3.28006171068055,1.45221646324289,2.21070899466775,6.98353857677949,0.509543539087231,0.0980022926038446,0.393948484177284,0.629119283231647,1.64491852806879,0.184944227085737,1.4381244992976,1.87228824140729,2.38210639631084,0.095475458513802,2.217332222344,2.55611998633725,0.571059660208268,0.526071402055755,0.616207486000535,0.571059660208268,0.526071402055755,0.616207486000535
